	130	28540	1	40
	131	28541	1	40
	132	28542	1	40
	133	28543	1	40
	134	28544	1	40
	135	71088	1	100
	136	71089	1	50
	137	71090	1	40
	138	80017	1	10
	139	80014	1	5
	140	80015	1	1
	141	80016	1	1
	142	71055	1	30
	143	71048	1	30
	144	71054	1	30
	145	71015	1	30
	146	71016	1	30
	147	71017	1	30
	148	70050	1	30
	149	70024	1	30
	150	25041	1	30
	151	56001	1	30
	152	56002	1	30
	153	56003	1	30
	154	71035	1	30
	155	70065	1	30
	156	72326	1	30
	157	70064	1	30
	158	70063	1	30
	159	90000	1	30
	160	65006	1	10
	161	65007	1	10
	162	65008	1	10
	163	65009	1	10
	164	65010	1	10
	165	65011	1	10
	166	65012	1	10
	167	65013	1	10
	168	65014	1	10
	169	65015	1	10
	170	65016	1	10
	171	65017	1	10
	172	65018	1	10
	173	65106	1	10
	174	65107	1	10
	175	65108	1	10
	176	65109	1	10
	177	65110	1	10
	178	65111	1	10
	179	65112	1	10
	180	65113	1	10
	181	65114	1	10
	182	65115	1	10
	183	65116	1	10
	184	65117	1	10
	185	65118	1	10
	186	30415	1	60
	187	30410	1	60
	188	30811	1	60
	189	30320	1	60
	190	30324	1	60
	191	30179	1	60
	192	50135	1	60
	193	50136	1	60
	194	50137	1	60
	195	50150	1	60
	196	50151	1	60
	197	72327	1	60
	198	30401	1	60
}
Group	Cofre_Navidad
{
	Vnum	71144
	1	27987	50	60
	2	27992	3	50
	3	27993	3	20
	4	27994	3	20
	5	31013	15	40
	6	25041	3	50
	7	28530	1	30
	8	28531	1	30
	9	28532	1	30
	10	28533	1	30
	11	28534	1	30
	12	28535	1	30
	13	28536	1	30
	14	28537	1	30
	15	28538	1	30
	16	28539	1	30
	17	28540	1	30
	18	28541	1	30
	19	28542	1	30
	20	28543	1	30
	21	28595	1	10
	22	28596	1	10
	23	28597	1	10
	24	28598	1	10
	25	28599	1	10
	26	28600	1	10
	27	28601	1	10
	28	28602	1	10
	29	28603	1	10
	30	85001	1	40
	31	85005	1	40
	32	85011	1	40
	33	85015	1	40
	34	85021	1	40
	35	71090	1	10
	36	80017	1	1
	37	80014	1	1
	38	41572	1	5
	39	41573	1	5
	40	41574	1	5
	41	45262	1	5
	42	45263	1	5
	43	41575	1	5
	44	45264	1	5
	45	45265	1	5
	46	40122	1	5
	47	40123	1	5
	48	40124	1	5
	49	40125	1	5
	50	40126	1	5
	51	40127	1	5
	52	52485	1	5
	53	52486	1	5
	54	52487	1	5
	55	52488	1	5
	56	53401	1	5
	57	53402	1	5
	58	53403	1	5
	59	53404	1	5
	60	53405	1	5
	61	53406	1	5
	62	53407	1	5
	63	53408	1	5
	64	53409	1	5
	65	85091	1	5
	66	41137	1	5
	67	41138	1	5
	68	41139	1	5
	69	41140	1	5
	70	41141	1	5
	71	41142	1	5
	72	41143	1	5
	73	41144	1	5
	74	41520	1	5
	75	41521	1	5
	76	41524	1	5
	77	41525	1	5
	78	45075	1	5
	79	45076	1	5
	80	45077	1	5
	81	45078	1	5
	82	45079	1	5
	83	45080	1	5
	84	45214	1	5
	85	45215	1	5
	86	45216	1	5
	87	45217	1	5
	88	85091	1	5
}
Group	Cofre_Especial
{
	Vnum	50035
	1	30628	1	100
	2	30814	1	100
	3	31033	1	100
	4	30183	1	100
	5	30617	1	100
	6	31003	1	100
	7	71123	1	100
	8	71129	1	100
	9	30625	1	100
	10	30626	1	100
	11	31090	1	100
	12	70022	1	100
	13	30629	1	30
	14	30623	1	30
	15	30624	1	30
	16	31088	1	30
	17	31087	1	10
	18	31011	1	10
	19	31059	1	5
	20	30621	1	5
}
